X,Y,OBJECTID,EGIS_ID,REG_ID,BSTP_GEO_ID,BSTP_OPS_TCD,BSTP_EFF_DATE,BSTP_TCD,AT_STR,ON_STR,BSTP_HDG,BSTP_POS_TCD,BSTP_LDC,BSTP_MSG_TEXT,BSTP_LAT_LON_TCD,BSTP_INV_SYR_TCD,BSTP_INV_SRV_DATE,BSTP_BNH_CNT,BSTP_BST_TCD,BSTP_IFC_OWN,BSTP_HAS_BKRS,BSTP_HAS_PRS,BSTP_HAS_PVM,BSTP_HAS_PRM,BSTP_PDP_SIZE_TCD,BSTP_PDP_MTR_TCD,BSTP_PDP_OBS_TCD,BSTP_PDP_HAS_CCN,BSTP_HAS_BDR_PDP,BSTP_BDR_PDP_OBS,BSTP_SWK_WDT,BSTP_SWK_HAS_CCN,BSTP_SWK_HAS_PPC,BSTP_SWK_SLP_WVL,BSTP_SWK_OBS_TCD,BSTP_SWK_IPD_TCD,ONS_CRP_SLP,ONS_CRP,OFS_CRP,AT_STR_ABS_CRP,AT_STR_OSS_CRP,ONS_CWK,OFS_CWK,AT_STR_ABS_CWK,AT_STR_OSS_CWK,ON_STR_STS_OR_TFL,ON_STR_PDC_SGL,AT_STR_PDC_SGL,BSTP_PRK_RST_TCD,BSTP_NPK_ZNE_LTH,CNF_NPK_SNS,STR_LGT_WTN_30_FT,BSTP_HAS_LED_DSP,BSTP_ACC_RATING,BSTP_BRDG_STP,BSTP_HAS_LUM_SIGN,BSTP_HAS_PWR_SRC,METRO_ACCS_STP,BSTP_LON,BSTP_LAT,GIS_ID,SE_ANNO_CAD_DATA,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-77.0123342815413,38.9001297903013,5351,1307997,1001136,5847,PRS,1981/10/01 00:00:00+00,REV,1ST ST NW,H ST NW,91,NEA,UNKNOWN,H ST NW + 1ST ST NW,,KFH,2009/07/20 00:00:00+00,1,INS,UNKW,N,Y,Y,Y,58O,CON,SHL,Y,Y,U,5,N,Y,N,SHL,UNK,6.19999981,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,Y,N,U,Y,U,U,-77.012332,38.900122,BusStopPt_3761,,{94A3BE48-05A2-4BFE-9296-193899F26542},,,,
-76.9943132821162,38.9001257901505,5352,1308003,1001143,5855,PRS,1949/05/01 00:00:00+00,UNK,8TH ST NE,H ST NE,90,FAR,UNKNOWN,H ST NE + 8TH ST NE,,KFH,2009/07/17 00:00:00+00,,UNK,UNKW,N,Y,N,Y,58U,CON,NON,Y,Y,U,8,N,Y,N,SHL,UNK,5.30000019,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,Y,Y,U,U,U,U,-76.994311,38.900118,BusStopPt_3771,,{11909D19-48F4-4F38-8914-A5EFE7F5C87D},,,,
-76.9896932808569,38.9001237894256,5353,1308006,1001147,5860,PRS,1963/07/03 00:00:00+00,REV,12TH ST NE,H ST NE,89,FAR,UNKNOWN,H ST NE + 12TH ST NE,,KFH,2009/07/17 00:00:00+00,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,10,N,Y,N,NON,UNK,4.5999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,Y,Y,U,Y,U,U,-76.989691,38.900116,BusStopPt_9996,,{9C608672-B018-4812-9EF0-D6F47FC5ABE2},,,,
-76.9857532831199,38.9001217899806,5354,1308001,1001140,5852,PRS,1976/12/29 00:00:00+00,REV,14TH ST NE,H ST NE,98,NEA,UNKNOWN,H ST NE + 14TH ST NE,,KFH,2006/07/06 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,7,Y,Y,N,NON,UNK,4.69999981,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,NSG,,N,Y,Y,Y,U,Y,U,U,-76.985751,38.900114,BusStopPt_9374,,{3E4562D5-1252-4E46-8213-F6E062F5055E},,,,
-77.1881573456569,38.8999667803118,5355,1306439,5001958,14136,PRS,1986/06/22 00:00:00+00,UNK,BUS BAY C,W FALLS CHURCH STATION,318,MID,UNKNOWN,W FALLS CHURCH STATION + BUS BAY C,,KFH,2012/04/09 00:00:00+00,2,INS,WMAT,Y,Y,N,Y,58U,CON,NON,Y,Y,N,15,Y,Y,Y,NON,NON,5.30000019,Y,N,U,E,Y,N,E,E,N,N,N,NPL,150,N,N,N,U,U,U,U,U,-77.188155,38.899959,BusStopPt_10260,,{19223EBE-0B77-4ACA-93B0-B64666E4C3E9},,,,
-77.1255753269193,38.9000487871737,5356,1304406,6000759,5838,PRS,1901/01/01 00:00:00+00,REV,24TH ST N,N GLEBE RD,326,NEA,UNKNOWN,N GLEBE RD + 24TH ST N,,KFH,2007/01/11 00:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,5,N,Y,N,NON,UNK,4.4000001,Y,Y,Y,Y,N,N,N,N,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-77.125573,38.900041,BusStopPt_8708,,{948B7A69-85FB-4AE9-A2B8-EBF2522EA090},,,,
-76.9979962821031,38.9001157859129,5357,1308004,1001144,17485,PRS,1949/05/01 00:00:00+00,REV,6TH ST NE,H ST NE,91,FAR,BEGIN 86' E OF E CURB-EXTD E 115',H ST NE + 6TH ST NE,,KFH,2006/06/12 00:00:00+00,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,8,Y,Y,N,NON,UNK,3.4000001,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,NSG,,Y,Y,U,Y,U,U,U,U,-76.997994,38.900108,BusStopPt_1348,,{4E709162-C925-4860-A776-2CBD87DA9F22},,,,
-77.0024299171502,38.9000943738833,5358,1307999,1001138,19019,PRS,1977/07/05 00:00:00+00,REV,3RD ST NE,H ST NE,91,NEA,UNKNOWN,H ST NE + 4TH ST NE,,KFH,2006/06/12 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,6.5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,N,U,U,U,U,-77.002428,38.900087,BusStopPt_7940,,{13986372-1901-433D-936A-146A77358A9A},,,,
-77.0240792945696,38.9000867824427,5359,1307272,1001134,5845,PRS,2013/12/29 00:00:00+00,REV,H ST NW,9TH ST NW,180,NEA,UNKNOWN,9TH ST NW + H ST NW,,KFH,2006/03/31 00:00:00+00,1,INS,CIRC,N,N,N,N,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,5.80000019,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,Y,U,U,U,U,-77.024077,38.900079,BusStopPt_5717,,{49C316C7-D784-4B73-A525-B0E9D21BC557},,,,
-76.8456722299278,38.8999797914327,5360,1310456,3003078,14876,PRS,2004/12/18 00:00:00+00,UNK,BUS BAY D,LARGO TOWN CENTER STATION,57,MID,UNKNOWN,LARGO TOWN CENTER STATION + BUS BAY D,,WSV,2016/10/03 11:12:59+00,1,INS,WMAT,Y,Y,Y,Y,SWK,EXM,EXM,E,N,E,25,Y,E,Y,NON,NON,0,E,E,E,E,E,E,E,E,N,N,N,NPL,0,N,Y,N,Y,Y,N,N,Y,-76.84567,38.899972,BusStopPt_3382,,{1BB8BDC6-A74A-4B8B-AF64-EC59CF66A340},,,,
-77.0052842892214,38.9000767853563,5361,1395315,1003868,20414,PRS,2016/05/01 00:00:00+00,REV,UNION STATION GAR ENTR,H STREET NE,90,FAR,,H STREET NE + UNION STATION GAR ENTR,PER,UNK,1899/12/30 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,-77.005282,38.900069,BusStopPt_1917,,{07E8C391-4669-4B27-B3F0-44B5900E878C},,,,
-77.01272728882,38.9000587892861,5362,1308203,1001128,5833,PRS,1995/04/06 00:00:00+00,REV,H ST NW,NEW JERSEY AVE NW,347,NEA,@ STOP BAR,NEW JERSEY AVE NW + H ST NW,,KFH,2006/07/13 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,9,Y,Y,N,NON,UNK,6.5999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,YMR,,N,Y,U,Y,U,U,U,U,-77.012725,38.900051,BusStopPt_348,,{FAE5D0DD-80FC-47E8-94E5-8698598CCAE0},,,,
-76.994887279203,38.9000247879115,5363,1307809,1001127,5832,PRS,1962/02/15 00:00:00+00,REV,H ST NE,8TH ST NE,360,NEA,UNKNOWN,8TH ST NE + H ST NE,,KFH,2009/07/17 00:00:00+00,1,INS,WMAT,N,Y,Y,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,5.30000019,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,Y,U,U,U,U,-76.994885,38.900017,BusStopPt_1646,,{CCE26372-B6BF-4CF4-B729-E555FD71EC78},,,,
-77.0392552896468,38.9000137905144,5364,1307189,1001123,21862,PRS,2017/06/27 00:00:00+00,REV,H ST NW,17TH ST NW,1,NEA,ZONE EXTD S TO 1ST DRWY,17TH ST NW + H ST NW,,KFH,2006/10/15 00:00:00+00,1,INS,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,6,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,Y,U,U,U,U,-77.039253,38.900006,BusStopPt_3931,,{5B9BB3AA-1D83-4A85-912F-BEBBF3B9328C},,,,
-77.0220202930487,38.8999937900458,5365,1307247,1001132,5842,PRS,1978/11/18 00:00:00+00,REV,H ST NW,7TH ST NW,184,NEA,GALLERY PLACE STATION,7TH ST NW + H ST NW,,KFH,2006/04/03 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,BRK,NON,Y,N,E,11,Y,Y,N,NON,UNK,7.4000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,-77.022018,38.899986,BusStopPt_327,,{8DD20524-4979-4E3E-8211-6E284AD86CC0},,,,
-77.0089532896334,38.8999727854065,5366,1308230,1001120,5823,PRS,1958/09/07 00:00:00+00,REV,H ST NE,N CAPITOL ST NE,2,NEA,UNKNOWN,N CAPITOL ST NE + H ST NE,,KFH,2009/07/20 00:00:00+00,1,INS,UNKW,N,N,Y,N,58O,CON,SHL,Y,N,E,8,N,Y,N,NON,UNK,4.30000019,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,Y,N,U,U,U,U,-77.008951,38.899965,BusStopPt_9401,,{2289F673-9097-481E-B546-6D9B53E8C5CA},,,,
-76.8458392354141,38.899858795259,5367,1310457,3003104,14902,PRS,2004/12/18 00:00:00+00,UNK,BUS BAY C,LARGO TOWN CENTER STATION,55,MID,UNKNOWN,LARGO TOWN CENTER STATION + BUS BAY C,,WSV,2016/10/03 11:12:20+00,1,INS,WMAT,Y,Y,Y,Y,SWK,EXM,EXM,E,N,E,25,Y,E,Y,NON,NON,0,E,E,E,E,E,E,E,E,N,N,N,NPL,0,N,Y,N,Y,U,N,N,U,-76.845837,38.899851,BusStopPt_8408,,{DB02F05D-FC59-4A61-B1D6-2DFFEF7F4272},,,,
-76.7934662174404,38.8997557932435,5368,1310500,3001073,5813,PRS,1992/03/05 00:00:00+00,REV,MD-193,CENTRAL AVE,72,NEA,408' W OF -   (@ P P #853885632),CENTRAL AVE + MD-193,,WSV,2017/01/18 15:15:20+00,1,INS,NAPP,N,N,N,N,NON,EXM,EXM,E,N,E,0,E,E,E,EXM,EXM,5.5,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,NPL,0,N,Y,N,N,U,N,N,U,-76.793464,38.899748,BusStopPt_530,,{556492AD-7D89-4809-A800-C7A1F1768570},,,,
-76.9251802549848,38.8999107862119,5369,1301339,1003311,13781,PRS,1974/09/01 00:00:00+00,REV,HAYES ST NE,DIVISION AVE NE,205,NEA,UNKNOWN,DIVISION AVE NE + HAYES ST NE,,KFH,2006/06/21 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,3,N,Y,N,NON,UNK,5.9000001,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,,N,N,U,N,U,U,U,U,-76.925178,38.899903,BusStopPt_5342,,{6CB17C64-7E7D-4590-8111-48BA9A9025CD},,,,
-76.9855722828587,38.8999297906029,5370,1307707,1001126,5831,PRS,1974/04/07 00:00:00+00,REV,H ST NE,14TH ST NE,179,FAR,N OF DRWY TO AUTO REPAIR SHOP,14TH ST NE + H ST NE,,KFH,2006/07/06 00:00:00+00,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,8,Y,Y,N,NON,UNK,4.69999981,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,NSG,,Y,Y,U,Y,U,U,U,U,-76.98557,38.899922,BusStopPt_10097,,{663D1DE8-2DA1-4D14-BC3E-09AF5D442111},,,,
-77.0293062903874,38.8999227889532,5371,1307451,1001125,21567,PRS,1964/11/15 00:00:00+00,REV,13TH ST NW,H ST NW,274,NEA,UNKNOWN,H ST NW + 13TH ST NW,,KFH,2006/03/30 00:00:00+00,0,UNK,WMAT,N,Y,Y,Y,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,4.5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,Y,U,U,U,U,-77.029304,38.899915,BusStopPt_1491,,{59020AD9-D646-4268-8D3B-80086E03130F},,,,
-77.0214752872031,38.8999207886667,5372,1307449,1001121,23055,PRS,1987/09/09 00:00:00+00,REV,7TH ST NW,H ST NW,271,NEA,"E OF CHINESE ARCH; GALLERY PL STA",H ST NW + 7TH ST NW,,KFH,2009/07/06 00:00:00+00,1,INS,WMAT,N,Y,Y,Y,58O,BRK,SHL,Y,N,E,6,N,Y,N,SHL,UNK,7.9000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,Y,N,U,Y,U,U,-77.021473,38.899913,BusStopPt_8235,,{447C3061-305E-44C7-A2EB-682A00534AD2},,,,
-77.0274392868873,38.8999157834994,5373,1307447,1001114,21566,PRS,2004/11/10 00:00:00+00,REV,11TH ST NW,H ST NW,269,FAR,100' W OF ---,H ST NW + 11TH ST NW,,KFH,2009/07/06 00:00:00+00,1,FRE,WMAT,Y,Y,N,N,58O,CON,UNK,Y,N,E,7,N,Y,N,NON,UNK,3.4000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,N,U,U,U,U,-77.027437,38.899908,BusStopPt_1492,,{B31AD7C0-EC65-441E-AC48-F9A942752B37},,,,
-77.0237682871924,38.8999157863784,5374,1311715,1003727,17454,PRS,2011/03/21 00:00:00+00,UNK,9TH ST NW,H ST NW,270,NEA,UNKNOWN,H ST NW + 9TH ST NW,,UNK,1900/01/01 00:00:00+00,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-77.023766,38.899908,BusStopPt_2265,,{E8684CED-1F97-42C6-93C3-0171706A9600},,,,
-77.0178692929759,38.8999137838895,5375,1307994,1001116,5818,PRS,1970/09/29 00:00:00+00,REV,5TH ST NW,H ST NW,272,MID,"E OF ENTR TO #461; JUDICIARY HOUSE",H ST NW + 5TH ST NW,,WSV,2018/08/17 13:46:02+00,0,EXM,WMAT,N,Y,N,N,58U,BRK,NON,Y,N,E,11,Y,Y,N,NON,NON,5.69999981,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,100,N,Y,N,N,U,N,N,U,-77.017867,38.899906,BusStopPt_7562,,{1A1B9290-39AA-4A4F-96AA-5FE744D2701B},,,,
-77.0196872869207,38.8999127889803,5376,1307448,1001117,5819,PRS,1970/09/29 00:00:00+00,REV,6TH ST NW,H ST NW,270,NEA,UNKNOWN,H ST NW + 6TH ST NW,,KFH,2006/04/03 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,BRK,NON,Y,N,E,7,Y,Y,N,NON,UNK,4.30000019,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,-77.019685,38.899905,BusStopPt_6214,,{3D68868C-4D17-47AB-9D6A-51032968AC1B},,,,
-76.9811632757309,38.8999127857704,5377,1307847,1001113,5815,PRS,1981/09/01 00:00:00+00,REV,16TH ST NE,BENNING RD NE,283,NEX,E OF W DRWY TO HECHINGER MALL    LIMITED STOP EXPRESS,BENNING RD NE + 16TH ST NE,,KFH,2009/07/16 00:00:00+00,1,INS,UNKW,N,Y,Y,Y,SWK,CON,NON,Y,Y,U,7,Y,N,N,NON,UNK,3.5,Y,Y,U,Y,Y,Y,U,Y,Y,Y,Y,NPL,,N,Y,U,N,U,U,U,U,-76.981161,38.899905,BusStopPt_433,,{E8175D1F-827E-4E1D-A2CE-F30B91199059},,,,
-76.853349241611,38.8997957934254,5378,1310305,3001074,5814,PRS,1988/09/26 00:00:00+00,UNK,PULLEN MIDDLE SCHOOL,BRIGHTSEAT RD,172,NEA,"N OF EXIT RDWY; @ PEPCO POLE #843383",BRIGHTSEAT RD + PULLEN MIDDLE SCHOOL,,KFH,2006/08/22 00:00:00+00,,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,U,N,U,U,U,U,N,N,N,NSG,,N,N,U,N,U,U,U,U,-76.853347,38.899788,BusStopPt_8389,,{BE3778CD-904E-4562-96F1-814747F19FAD},,,,
-76.9376352618889,38.8998677871563,5379,1301568,1001119,5822,PRS,1949/08/09 00:00:00+00,REV,HAYES ST NE,NANNIE HELEN BURROUGHS AVE NE,127,NEA,UNKNOWN,NANNIE HELEN BURROUGHS AVE NE + HAYES ST NE,,KFH,2006/06/22 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,6.5,N,N,Y,N,N,N,Y,U,Y,N,N,NSG,,N,Y,U,N,U,U,U,U,-76.937633,38.89986,BusStopPt_9685,,{0FA7929D-6A83-4160-B120-6BEBDA7C099E},,,,
-76.9950522816747,38.8998677883,5380,1307808,1001122,5826,PRS,1967/10/01 00:00:00+00,REV,H ST NE,8TH ST NE,181,FAR,BEGIN @ S CURB-EXTD S 90' TO 1ST DRWY,8TH ST NE + H ST NE,,KFH,2009/07/17 00:00:00+00,1,INS,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,LSC,UNK,4.19999981,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,-76.99505,38.89986,BusStopPt_7824,,{F6F74787-D90D-40F0-85C4-3A11FDF26CFC},,,,
-76.9824672803509,38.8998417866453,5381,1307848,1001118,5820,PRS,1949/06/06 00:00:00+00,REV,15TH ST NE,BENNING RD NE,102,FAR,LIMITED STOP EXPRESS,BENNING RD NE + 15TH ST NE,,KFH,2009/07/16 00:00:00+00,2,INS,UNKW,N,N,N,N,58U,CON,FEN,Y,N,E,6,N,Y,N,FEN,UPV,7.19999981,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,Y,Y,U,Y,U,U,-76.982465,38.899834,BusStopPt_4738,,{992032B9-729D-411C-9CAF-02877FE19C69},,,,
-76.8460012299118,38.8997357923804,5382,1310458,3003124,14922,PRS,2004/12/18 00:00:00+00,UNK,BUS BAY B,LARGO TOWN CENTER STATION,54,MID,UNKNOWN,LARGO TOWN CENTER STATION + BUS BAY B,,WSV,2016/10/03 11:11:57+00,1,INS,WMAT,Y,Y,Y,Y,SWK,EXM,EXM,E,N,E,25,Y,E,Y,NON,NON,0,E,E,E,E,E,E,E,E,N,N,N,NPL,0,N,Y,N,Y,U,N,N,U,-76.845999,38.899728,BusStopPt_10088,,{AB78B36A-FA2F-498C-A799-414929000651},,,,
-77.1878873367617,38.8996797845137,5383,1306440,5002067,14372,PRS,2016/05/23 00:00:00+00,UNK,BUS BAY A,W FALLS CHURCH STATION,324,MID,UNKNOWN,W FALLS CHURCH STATION + BUS BAY A,,KFH,2012/04/09 00:00:00+00,2,INS,WMAT,Y,Y,N,Y,58U,CON,NON,N,Y,N,16,Y,Y,Y,NON,NON,5.30000019,Y,N,U,E,Y,N,E,E,N,N,N,NPL,150,N,N,N,U,U,U,U,U,-77.187885,38.899672,BusStopPt_5877,,{7E98655B-093F-427D-964B-A819CD24841B},,,,
-77.1692653407268,38.8996907832362,5384,1306448,5001501,5804,PRS,1901/01/01 00:00:00+00,REV,ROOSEVELT ST,WESTMORELAND ST,342,NEA,UNKNOWN,WESTMORELAND ST + ROOSEVELT ST,,KFH,2012/04/06 00:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,3,N,N,Y,NON,NON,7.69999981,N,N,Y,E,N,N,N,E,N,N,N,YUN,,N,N,N,N,U,U,U,U,-77.169263,38.899683,BusStopPt_7620,,{3CEB3274-30EE-48C5-B05E-EB289860D2FD},,,,
-76.8365782366232,38.8996727962796,5385,1310448,3003082,14880,PRS,2004/12/18 00:00:00+00,REV,LAKE POINT CT,LARGO CENTER DR,335,FAX,UNKNOWN,LARGO CENTER DR + LAKE POINT CT,,WSV,2017/01/24 14:13:44+00,0,EXM,NAPP,N,N,E,N,NON,EXM,EXM,E,N,E,6,N,E,N,NON,NON,4.69999981,Y,Y,Y,Y,N,N,N,N,N,N,N,NPL,0,N,Y,N,N,U,N,N,U,-76.836576,38.899665,BusStopPt_10091,,{202D0541-D724-4875-8FF2-29A0B275A4D5},,,,
-77.0435712968511,38.8997487838849,5386,1307137,1001112,5811,PRS,2005/08/03 00:00:00+00,REV,H ST NW,19TH ST NW,179,NEA,BANDED TO LIGHT POLE,19TH ST NW + H ST NW,,KFH,2006/07/13 00:00:00+00,4,FRE,UNKW,N,N,N,N,SWK,BRK,NON,Y,N,E,11,Y,Y,N,NON,UNK,1.89999998,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NPL,,U,Y,U,Y,U,U,U,U,-77.043569,38.899741,BusStopPt_7817,,{1193782F-4CE9-4B5B-8286-218D83C26F11},,,,
-77.024163289888,38.8997487894199,5387,1307443,1001103,19336,PRS,1970/09/29 00:00:00+00,REV,9TH ST NW,H ST NW,91,NEA,LIMITED STOP EXPRESS,H ST NW + 9TH ST NW,,KFH,2006/03/31 00:00:00+00,1,INS,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,4.0999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,Y,Y,U,Y,U,U,-77.024161,38.899741,BusStopPt_5712,,{6D915844-B90C-42E4-B81B-D8EBB3836F15},,,,
-77.0299362889595,38.8997457860669,5388,1307450,1001124,21796,PRS,1982/05/20 00:00:00+00,REV,13TH ST NW,H ST NW,93,NEA,UNKNOWN,H ST NW + 13TH ST NW,,KFH,2006/10/18 00:00:00+00,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,10,Y,Y,N,NON,UNK,5.9000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,Y,U,Y,U,U,U,U,-77.029934,38.899738,BusStopPt_3704,,{FD72B324-0822-4343-A38D-8C4D3EBC9EBE},,,,
-77.0091992837322,38.8997477914937,5389,1308229,1001115,5817,PRS,1986/04/21 00:00:00+00,REV,G PL NE,N CAPITOL ST NW,180,NEX,25' N OF XWALK,N CAPITOL ST NW + G PL NE,,KFH,2006/07/19 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,6.0999999,Y,N,U,Y,Y,N,U,Y,Y,Y,Y,YMR,,N,Y,U,U,U,U,U,U,-77.009197,38.89974,BusStopPt_4914,,{2855A7D1-052A-4939-919A-518B5078B1D1},,,,
-77.0273112931789,38.8997447897615,5390,1307446,1001108,21797,PRS,1970/09/29 00:00:00+00,REV,11TH ST NW,H ST NW,93,NEA,UNKNOWN,H ST NW + 11TH ST NW,,KFH,2009/07/06 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58O,CON,SHL,Y,N,E,7,N,Y,N,NON,UNK,4.4000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,Y,Y,U,N,U,U,U,U,-77.027309,38.899737,BusStopPt_3705,,{F1FB6B94-0CCB-4BE2-8404-A4D0DF4D8941},,,,
-77.0201772911405,38.8997457894508,5391,1307444,1001104,19340,PRS,1987/11/10 00:00:00+00,REV,6TH ST NW,H ST NW,89,NEA,BANDED TO LIGHT POLE,H ST NW + 6TH ST NW,,KFH,2006/04/03 00:00:00+00,1,INS,UNKW,N,N,N,N,58U,BRK,NON,Y,N,E,7,Y,Y,N,NON,UNK,5.30000019,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,-77.020175,38.899738,BusStopPt_7783,,{016A3C12-C7E7-4D3B-AC6C-1EDB5252558A},,,,
-77.1889473439792,38.899589783737,5392,1311673,5004402,21644,PRS,2011/03/15 00:00:00+00,UNK,BUS BAY E,W FALLS CH STA SO,135,MID,WEST FALLS CHURCH METRO SOUTH,W FALLS CH STA SO + BUS BAY E,,KFH,2012/06/14 00:00:00+00,0,UNK,PRTC,N,Y,N,Y,58U,CON,NON,Y,Y,N,4,Y,Y,Y,NON,NON,,E,E,E,E,E,E,E,E,N,N,N,NPL,150,N,Y,N,U,U,U,U,U,-77.188945,38.899582,BusStopPt_8820,,{95731C31-B855-4FC4-B88F-5752B5F5377E},,,,
-77.0215452871822,38.899732789303,5393,1307445,1001105,19339,PRS,2004/10/08 00:00:00+00,REV,7TH ST NW,H ST NW,90,FAR,LIMITED STOP EXPRESS,H ST NW + 7TH ST NW,,KFH,2006/04/03 00:00:00+00,0,UNK,WMAT,N,Y,Y,N,58U,BRK,NON,Y,N,E,11,Y,Y,N,NON,UNK,7.30000019,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,Y,Y,U,Y,U,U,-77.021543,38.899725,BusStopPt_4136,,{AB4ABD3B-93F6-4AC6-B462-06255ADB958D},,,,
-76.9790932735254,38.8997227896876,5394,1307726,1003577,16186,PRS,1901/01/01 00:00:00+00,SCH,BENNING RD NE,17TH ST NE,14,FAR,UNKNOWN,17TH ST NE + BENNING RD NE,,KFH,2009/07/16 00:00:00+00,,UNK,UNKW,N,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-76.979091,38.899715,BusStopPt_6713,,{F097914D-7A5E-4B6A-969C-3D39338F9B91},,,,
-76.925095256013,38.8996927924032,5395,1301334,1001109,5807,PRS,1974/09/01 00:00:00+00,REV,HAYES ST NE,DIVISION AVE NE,15,NEA,UNKNOWN,DIVISION AVE NE + HAYES ST NE,,KFH,2006/06/21 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,Y,N,E,2,Y,Y,Y,LSC,SLP,3.4000001,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,YUN,,U,Y,U,N,U,U,U,U,-76.925093,38.899685,BusStopPt_6399,,{DC9199EC-D807-4F05-AE6C-A83A18E02105},,,,
