OBJECTID,stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
23819,900478,900478,PIEDMONT RD NE @ ALPINE RD NE,,,,,,,
23820,900479,900479,PIEDMONT RD NE @ ELLIOTT CIR NE,,,,,,,
23821,900480,900480,PIEDMONT RD NE @ BURKE RD NE,,,,,,,
23822,900481,900481,PIEDMONT RD NE @ E PACES FERRY RD NE,,,,,,,
23823,900482,900482,PIEDMONT RD NE @ PHARR RD NE,,,,,,,
23824,900483,900483,PIEDMONT RD NE @ N HILLS DR NE,,,,,,,
23825,900487,900487,PIEDMONT RD NE @ GARSON DR NE,,,,,,,
23826,900490,900490,PEACHTREE RD NE@MAPLE DR NE,,,,,,,
23827,900492,900492,PEACHTREE RD NW @ W SHADOWLAWN AVE,,,,,,,
23828,900493,900493,PEACHTREE RD NE @ E PACES FERRY RD,,,,,,,
23829,900494,900494,PEACHTREE RD @ BOLLING WAY NE,,,,,,,
23830,900495,900495,LAVISTA RD @ HENDERSON MILL RD,,,,,,,
23831,900499,900499,LAVISTA RD @ MONTREAL RD,,,,,,,
23832,900500,900500,HENDERSON MILL RD NE @ LAVISTA RD,,,,,,,
23833,900501,900501,NORTHLAKE PKWY @ NORTHLAKE CT NE,,,,,,,
23834,900502,900502,NORTHLAKE PKWY @ HENDERSON MILL RD,,,,,,,
23835,900503,900503,FLOWERS RD S @ UNIVERSITY CIR E,,,,,,,
23836,900504,900504,BRIARCLIFF RD @ HAWTHORNE DR,,,,,,,
23837,900505,900505,LAVISTA RD @ 3850,,,,,,,
23838,900506,900506,HENDERSON MILL RD@MIDVALE RD,,,,,,,
23839,900507,900507,BRIARCLIFF RD @ BROOKDALE DR,,,,,,,
23840,900508,900508,LAVISTA RD @ RANCHWOOD DR,,,,,,,
23841,900509,900509,HENDERSON MILL RD@GLENROSE DR,,,,,,,
23842,900510,900510,BRIARCLIFF RD @ BRIARCLIFF WAY,,,,,,,
23843,900511,900511,HENDERSON MILL RD@GLENROSE DR,,,,,,,
23844,900512,900512,BRIARCLIFF RD@CRAVEY DR,,,,,,,
23845,900513,900513,BRIARCLIFF RD @ CRAVEY DR,,,,,,,
23846,900516,900516,BRIARCLIFF RD@BRIARCREST TRL,,,,,,,
23847,900540,900540,SIDNEY MARCUS BLVD@740,,,,,,,
23848,900541,900541,SIDNEY MARCUS BLVD @ ADINA DR,,,,,,,
23849,900542,900542,SIDNEY MARCUS BLVD @ ADINA DR,,,,,,,
23850,900543,900543,BRIARCLIFF RD @ BRIARCREST TRL,,,,,,,
23851,900544,900544,HENDERSON MILL RD@KINGS ARMS DR,,,,,,,
23852,900545,900545,HENDERSON MILL RD@LESLIE DR,,,,,,,
23853,900546,900546,HENDERSON MILL RD@HENDERSON CREEK,,,,,,,
23854,900567,900567,SIDNEY MARCUS BLVD @ PINE TREE RD NE,,,,,,,
23855,900568,900568,BUFORD HWY NE @ LENOX POINTE,,,,,,,
23856,900570,900570,LENOX RD NE @ VALE CLOSE,,,,,,,
23857,900571,900571,PEACHTREE RD@3171,,,,,,,
23858,900573,900573,LENOX RD NE @ VALE CLOSE,,,,,,,
23859,900574,900574,LENOX RD NE @ LENOX POINTE  NE,,,,,,,
23860,900575,900575,LENOX RD NE @ 2770,,,,,,,
23861,900579,900579,LENOX RD NE @ FERNCLIFF RD NE,,,,,,,
23862,900580,900580,BUFORD HWY NE @ SHADY VALLEY DR NE,,,,,,,
23863,900581,900581,BUFORD HWY NE @ RIVERS EDGE DR NE,,,,,,,
23864,900582,900582,BUFORD HWY NE @ RIVERS EDGE DR,,,,,,,
23865,900583,900583,BUFORD HWY NE @ 2715,,,,,,,
23866,900584,900584,WOODLAND AVE @ CHESHIRE BRIDGE RD,,,,,,,
23867,900585,900585,CHESHIRE BRIDGE RD NE @ WOODLAND AVE,,,,,,,
23868,900586,900586,LAVISTA RD NE @ CITADEL DR NE,,,,,,,
23869,900587,900587,LAVISTA RD NE @ CHESHIRE BRIDGE RD,,,,,,,
23870,900588,900588,LINDBERGH DR NE @ 1002,,,,,,,
23871,900589,900589,LINDBERGH DR NE @ LINDRIDGE DR NE,,,,,,,
23872,900590,900590,LINDBERGH DR NE @ STRATHMORE DR NE,,,,,,,
23873,900591,900591,LINDBERGH DR NE @ ADINA DR NE,,,,,,,
23874,900593,900593,LENOX RD NE @ CANTER RD NE,,,,,,,
23875,900594,900594,LENOX RD NE @ CANTERBURY RD,,,,,,,
23876,900595,900595,LENOX RD NE @ CANTERBURY RD NE,,,,,,,
23877,900596,900596,LENOX RD NE @ LENOX POINTE  NE,,,,,,,
23878,900597,900597,CHANTILLY DR NE @ CHESHIRE BRIDGE RD NE,,,,,,,
23879,900598,900598,LENOX RD NE @ 3016,,,,,,,
23880,900599,900599,LENOX RD NE @ CRANE RD NE,,,,,,,
23881,900600,900600,LENOX RD NE @ CANTER RD NE,,,,,,,
23882,900601,900601,SIDNEY MARCUS BLVD NE @ PIEDMONT RD NE,,,,,,,
23883,900603,900603,SIDNEY MARCUS BLVD @ PINE TREE RD NE,,,,,,,
23884,900604,900604,BUFORD HWY NE @ LENOX RD,,,,,,,
23885,900605,900605,BUFORD HWY NE@LENOX RD,,,,,,,
23886,900609,900609,WOODLAND AVE NE@LENOX RD NE,,,,,,,
23887,900610,900610,LAVISTA RD NE @ LAVISTA WALK,,,,,,,
23888,900611,900611,LINDBERGH DR NE @ CHESHIRE BRIDGE RD,,,,,,,
23889,900612,900612,LINDBERGH DR NE @ MELANTE DR NE,,,,,,,
23890,900613,900613,LINDBERGH DR NE @ MELANTE DR NE,,,,,,,
23891,900615,900615,LENOX RD NE @ CRANE RD NE,,,,,,,
23892,900616,900616,LENOX RD NE @ 3071,,,,,,,
23893,900617,900617,LENOX RD NE @ EMBASSY CT,,,,,,,
23894,900618,900618,LENOX RD NE @ BURKE RD NE,,,,,,,
23895,900619,900619,LENOX RD NE @ CANTERBURY RD NE,,,,,,,
23896,900620,900620,LENOX RD NE @ 2791,,,,,,,
23897,900621,900621,LENOX RD NE @ LENOX WAY,,,,,,,
23898,900622,900622,LENOX RD NE @ PLANTATION DR NE,,,,,,,
23899,900624,900624,DEFOORS FERRY RD@PINE GROVE,,,,,,,
23900,900625,900625,BOLTON RD @ PAUL AVE,,,,,,,
23901,900626,900626,BOLTON RD NW @ MARIETTA BLVD NW,,,,,,,
23902,900627,900627,BOLTON RD@COLLINS DR,,,,,,,
23903,900630,900630,BOLTON RD@COLLINS RD,,,,,,,
23904,900633,900633,BOLTON RD@MARIETTA RD,,,,,,,
23905,900634,900634,DEFOORS FERRY RD@HILLS AVE,,,,,,,
23906,900635,900635,DEFOORS FERRY RD @ WESTOVER PLANTATION RD,,,,,,,
23907,900636,900636,DEFOORS FERRY RD @ WESTOVER PLANTATION RD,,,,,,,
23908,900637,900637,PEACHTREE RD NW@PEACHTREE AVE,,,,,,,
23909,900638,900638,PEACHTREE RD NW@SHERIDAN,,,,,,,
23910,900639,900639,PEACHTREE RD NW@2820,,,,,,,
23911,900640,900640,PEACHTREE RD NW@RUMSON RD,,,,,,,
23912,900641,900641,PEACHTREE RD@LINDBERGH DR,,,,,,,
23913,900642,900642,PEACHTREE RD NW @ TERRACE DR NE,,,,,,,
23914,900643,900643,PEACHTREE RD@PEACHTREE BATTLE AVE,,,,,,,
23915,900644,900644,PEACHTREE RD NW @ PEACHTREE HILLS AVE,,,,,,,
23916,900649,900649,PEACHTREE RD NW@LINDBERGH DR NE,,,,,,,
23917,900650,900650,PEACHTREE RD NW@LAKEVIEW AVE NE,,,,,,,
23918,900651,900651,PEACHTREE RD NW@2607,,,,,,,
23919,900653,900653,PEACHTREE RD NW @ DELMONT DR,,,,,,,
23920,900654,900654,PEACHTREE RD NW@PEACHTREE AVE NE,,,,,,,
23921,900658,900658,PEACHTREE RD@2626,,,,,,,
23922,900659,900659,PEACHTREE RD NW@TERRACE DR NE,,,,,,,
23923,900660,900660,HOWELL MILL RD NW@WESLEY RD NW,,,,,,,
23924,900661,900661,DEFOORS FERRY RD@HILLS AVE,,,,,,,
23925,900662,900662,DEFOORS FERRY RD@BOHLER RD,,,,,,,
23926,900664,900664,PEACHTREE RD NW@PHARR RD NW,,,,,,,
23927,900665,900665,PEACHTREE RD NW@ANDREWS DR NW,,,,,,,
23928,900666,900666,PEACHTREE RD NW@WESLEY RD NW,,,,,,,
23929,900668,900668,PEACHTREE RD NW@MUSCOGEE AVE NW,,,,,,,
23930,900669,900669,PEACHTREE RD @ PEACHTREE MEMORIAL DR,,,,,,,
23931,900677,900677,N HIGHLAND AVE NE @ FREEDOM PKY NE,,,,,,,
23932,900678,900678,N HIGHLAND AVE NE @ FREEDOM PKY NE,,,,,,,
23933,900682,900682,MARTIN L KING JR DR SW @ TREADWELL CIR SW,,,,,,,
23934,900684,900684,MARTIN L KING JR DR SW @ MIDDLETON RD NW,,,,,,,
23935,900686,900686,KENSINGTON STATION,,,,,,,
23936,900687,900687,KENSINGTON RD@3560,,,,,,,
23937,900688,900688,KENSINGTON RD @ KENSINGTON CT,,,,,,,
23938,900689,900689,PEACHTREE ST @ RALPH MCGILL BLVD,,,,,,,
23939,900690,900690,PEACHTREE ST @ PINE ST NE,,,,,,,
23940,900691,900691,PEACHTREE CENTER AVE @ ELLIS ST,,,,,,,
23941,900693,900693,MARIETTA ST @ PARKER ST,,,,,,,
23942,900695,900695,FULTON INDUSTRIAL BLVD@WESTGATE DR,,,,,,,
23943,900696,900696,FULTON INDUSTRIAL BLVD @ WESTGATE DR,,,,,,,
23944,900698,900698,FULTON INDUSTRIAL BLVD @ GREAT SOUTHWEST PKWY,,,,,,,
23945,900703,900703,JOSEPH E BOONE BLVD @ ANDREW J HAIRSTON BLVD,,,,,,,
23946,900704,900704,JOSEPH E BOONE BLVD @ JAMES P BRAWLEY DR NW,,,,,,,
23947,900705,900705,JOSEPH E BOONE BLVD @ GRIFFIN ST NW,,,,,,,
23948,900706,900706,JOSEPH E BOONE BLVD @ SUNSET AVE NW,,,,,,,
23949,900708,900708,JOSEPH E BOONE BLVD @ SCIPLE TER NW,,,,,,,
23950,900709,900709,JOSEPH E BOONE BLVD @ NEWPORT ST NW,,,,,,,
23951,900710,900710,JOSEPH E BOONE BLVD @ JAMES P BRAWLEY,,,,,,,
23952,900715,900715,COLUMBIA DR @ FORREST BLVD,,,,,,,
23953,900716,900716,COLUMBIA DR @ MIDWAY RD,,,,,,,
23954,900717,900717,S COLUMBIA DR @ WALKER DR,,,,,,,
23955,900718,900718,S COLUMBIA DR @ CLARENDON AVE,,,,,,,
23956,900719,900719,COVINGTON RD @ STRATFORD GRN,,,,,,,
23957,900722,900722,COVINGTON RD @ S AVONDALE PLZ,,,,,,,
23958,900723,900723,PEACHTREE ST NE @ IVAN ALLEN JR BLVD,,,,,,,
23959,900724,900724,PEACHTREE ST @ JOHN PORTMAN BLVD,,,,,,,
23960,900725,900725,PEACHTREE ST NW@BAKER ST,,,,,,,
23961,900726,900726,PEACHTREE ST @ AUBURN AVE NE,,,,,,,
23962,900727,900727,PEACHTREE ST @ JOHN PORTMAN BLVD BLVD (P'TREE CTR STATION),,,,,,,
23963,900731,900731,WESTPARK DR SW @ BOULDER RIDGE DR SW,,,,,,,
23964,900737,900737,BENJAMIN E MAYS DR SW @ W MANOR CIR SW,,,,,,,
23965,900738,900738,BENJAMIN E MAYS DR SW @ LYNHURST DR SW,,,,,,,
23966,900739,900739,BENJAMIN E MAYS DR SW @ LAURELMONT DR SW,,,,,,,
23967,900740,900740,BROWNLEE RD SW @ RABUN DR SW,,,,,,,
23968,900741,900741,KENSINGTON RD@CAMP RD,,,,,,,
23969,900742,900742,KENSINGTON RD @ PORTER RD,,,,,,,
23970,900743,900743,KENSINGTON RD @ 3675,,,,,,,
23971,900744,900744,KENSINGTON RD@DURHAM PARK RD,,,,,,,
23972,900746,900746,ROCKBRIDGE RD@S SUSAN CREEK DR,,,,,,,
23973,900748,900748,FAIRBURN RD SW @ MAYS XING SW,,,,,,,
23974,900749,900749,FAIRBURN RD SW @ MAYS XING SW,,,,,,,
23975,900754,900754,PLAINVILLE CIR @ PLAINVILLE DR,,,,,,,
23976,900755,900755,PLAINVILLE CIR@PLAINVILLE TER,,,,,,,
23977,900756,900756,PLAINVILLE CIR@819,,,,,,,
23978,900757,900757,PLAINVILLE CIR @ PLAINVILLE DR,,,,,,,
23979,900759,900759,PLAINVILLE DR@PLAINVILLE WAY,,,,,,,
23980,900760,900760,PLAINVILLE DR SW@PLAINVILLE WAY SW,,,,,,,
23981,900761,900761,PLAINVILLE DR SW@PLAINVILLE CIR,,,,,,,
23982,900762,900762,PLAINVILLE DR@PLAINVILLE PL,,,,,,,
23983,900763,900763,PLAINVILLE DR@828,,,,,,,
23984,900764,900764,CASCADE RD SW @ 4245,,,,,,,
23985,900774,900774,LYNHURST DR SW@HAZELWOOD DR SW,,,,,,,
23986,900776,900776,LYNHURST DR SW@SPREADING OAK DR SW,,,,,,,
23987,900777,900777,LYNHURST DR@BENJAMIN E MAYS DR,,,,,,,
23988,900778,900778,SCOTT ST SW @ WILKINS LN SW,,,,,,,
23989,900779,900779,WILKINS LN SW @ CUSHMAN CIR SW,,,,,,,
23990,900780,900780,PEACHTREE ST @ RENAISSANCE PKWY NE,,,,,,,
23991,900781,900781,COURTLAND ST @ ELLIS ST,,,,,,,
23992,900784,900784,PEACHTREE ST @ LUCKIE ST,,,,,,,
23993,900786,900786,PEACHTREE CENTER AVE @ ANDREW YOUNG INT BLVD,,,,,,,
23994,900787,900787,MARIETTA ST @ CENTENNIAL OLYMPIC PARK DR,,,,,,,
23995,900788,900788,FULTON INDUSTRIAL BLVD @ SELIG DR,,,,,,,
23996,900789,900789,FULTON INDUSTRIAL BLVD @ BAKERS FERRY RD (E),,,,,,,
23997,900792,900792,BOAT ROCK BLVD @ 6040,,,,,,,
23998,900793,900793,FULTON INDUSTRIAL BLVD @ BAKERS FERRY RD (W),,,,,,,
23999,900794,900794,FULTON INDUSTRIAL BLVD SW @ BAKERS FERRY RD SW,,,,,,,
24000,900795,900795,CASCADE RD @ MANOR HILLS LN,,,,,,,
24001,900796,900796,WYNNWOOD DR @ TELHURST DR,,,,,,,
24002,900797,900797,MARTIN LUTHER KING J DR@LARCHWOOD,,,,,,,
24003,900798,900798,MARTIN LUTHER KING J DR SW@2035,,,,,,,
24004,900799,900799,MARTIN L KING JR DR SW @ 2001,,,,,,,
24005,900800,900800,HAMILTON E HOLMES DR NW @ BAKER RD NW,,,,,,,
24006,900801,900801,HAMILTON E HOLMES DR NW@RENFRO DR N,,,,,,,
24007,900802,900802,HAMILTON E HOLMES DR NW@RYNE ST NW,,,,,,,
24008,900803,900803,HAMILTON E HOLMES DR@SANTA BARBARA,,,,,,,
24009,900804,900804,JOSEPH E BOONE BLVD @ ELM ST NW,,,,,,,
24010,900805,900805,JOSEPH E BOONE BLVD @ VINE ST NW,,,,,,,
24011,900806,900806,JOSEPH E BOONE BLVD @ WALNUT ST NW,,,,,,,
24012,900807,900807,JOSEPH E BOONE BLVD @ MAPLE ST NW,,,,,,,
24013,900809,900809,CAMERON M ALEXANDER BLVD @ NORTHSIDE DR,,,,,,,
24014,900810,900810,CUSHMAN CIR SW @ BOULDER PARK DR SW,,,,,,,
24015,900812,900812,SCOTT ST SW @ BROWNLEE RD SW,,,,,,,
24016,900814,900814,SCOTT ST SW @ 309,,,,,,,
24017,900816,900816,N CLARENDON AVE @ LAREDO DR,,,,,,,
24018,900817,900817,N CLARENDON AVE @ LAREDO DR,,,,,,,
24019,900818,900818,N CLARENDON AVE @ OLD ROCKBRIDGE RD,,,,,,,
24020,900819,900819,N CLARENDON AVE @ ROCKBRIDGE RD,,,,,,,
24021,900827,900827,BROWNLEE RD SW @ BENJAMIN E MAYS DR SW,,,,,,,
24022,900828,900828,BROWNLEE RD SW @ RABUN DR SW,,,,,,,
24023,900829,900829,BROWNLEE RD SW @ DAMERON CIR SW,,,,,,,
24024,900830,900830,BROWNLEE RD SW @ DAMERON CIR SW,,,,,,,
24025,900831,900831,BOULDER PARK DR SW @ MARTIN L KING JR DR,,,,,,,
24026,900833,900833,HARLAN RD SW @ TEE RD SW,,,,,,,
24027,900834,900834,KENSINGTON RD @ 3841,,,,,,,
24028,900835,900835,REDAN RD @ S INDIAN CREEK DR,,,,,,,
24029,900836,900836,REDAN RD@AVONRIDGE DR,,,,,,,
24030,900838,900838,REDAN RD@VALERIE WOODS DR,,,,,,,
24031,900839,900839,KENSINGTON RD @ KENSINGWOOD TRCE,,,,,,,
24032,900840,900840,HOLCOMBE RD@REDAN RD,,,,,,,
24033,900844,900844,17TH ST NW @ STATE ST NW,,,,,,,
24034,900845,900845,17TH ST NW @ MARKET ST NW,,,,,,,
24035,900851,900851,CAMERON M ALEXANDER BLVD NW @ WALNUT ST,,,,,,,
24036,900852,900852,CAMERON M ALEXANDER BLVD @ WALNUT ST NW,,,,,,,
24037,900854,900854,JOHN WESLEY DOBBS AVE @ JACKSON ST,,,,,,,
24038,900856,900856,NORTH AVE @ GLEN IRIS DR,,,,,,,
24039,900859,900859,MORELAND AVE @ WADE ST,,,,,,,
24040,900861,900861,FORTYTHREE 75 APARTMENTS,,,,,,,
24041,900863,900863,DOLLAR MILL RD@396,,,,,,,
24042,900864,900864,WILDWOOD LAKE DR@PLAINVILLE DR,,,,,,,
24043,900865,900865,MARTIN LUTHER KING J DR SW@1991,,,,,,,
24044,900866,900866,HAMILTON E HOLMES DR NW@WASHINGTON,,,,,,,
24045,900868,900868,CENTENNIAL OLYMPIC PARK DR @ MERRITSS AVE,,,,,,,
24046,900880,900880,MARTIN L KING JR DR SW @ 3050,,,,,,,
24047,900881,900881,REDAN RD@SAGEHILL DR,,,,,,,
24048,900882,900882,REDAN RD@SHARONTON WAY,,,,,,,
24049,900883,900883,REDAN RD @ ALLGOOD RD,,,,,,,
24050,900884,900884,REDAN RD @ ALLGOOD RD,,,,,,,
24051,900885,900885,REDAN RD@SHARONTON WAY,,,,,,,
24052,900890,900890,RALPH MCGILL BLVD NE@FELTON DR NE,,,,,,,
24053,900892,900892,FAIRBURN RD SW @ 320,,,,,,,
24054,900894,900894,BOULDER PARK DR SW @ BRANCH DR SW,,,,,,,
24055,900896,900896,BOULDER PARK DR SW @ LINE RD SW,,,,,,,
24056,900897,900897,UTOY CIR SW@DOLLAR MILL RD,,,,,,,
24057,900900,900900,MARTIN LUTHER KING J DR@CHAPPELL RD,,,,,,,
24058,900901,900901,HAMILTON E HOLMES DR NW@OLDKNOW DR,,,,,,,
24059,900902,900902,HAMILTON E HOLMES DR @ BAKER RIDGE DR,,,,,,,
24060,900903,900903,HAMILTON E HOLMES DR@SANTA BARBARA,,,,,,,
24061,900904,900904,HAMILTON E HOLMES DR NW@COLLIER DR,,,,,,,
24062,900905,900905,HAMILTON E HOLMES DR NW @ HIGHTOWER CT,,,,,,,
24063,900906,900906,JOSEPH E BOONE BLVD @ SUNSET AVE NW,,,,,,,
24064,900907,900907,JOSEPH E BOONE BLVD @ NORTHSIDE DR,,,,,,,
24065,900908,900908,NORTHSIDE DR NW @ THURMOND ST NW,,,,,,,
24066,900911,900911,CAMERON M ALEXANDER BLVD @ VINE ST NW,,,,,,,
24067,900912,900912,CAMERON M ALEXANDER BLVD NW @ VINE ST NW,,,,,,,
24068,900913,900913,CAMERON M ALEXANDER BLVD @ ELM ST NW,,,,,,,
24069,900914,900914,IRWIN ST NE @ BOULEVARD NE,,,,,,,
24070,900916,900916,MARTIN L KING JR DR SW @ 2950,,,,,,,
24071,900917,900917,MARTIN L KING JR DR SW @ LINKWOOD RD NW,,,,,,,
24072,900923,900923,N CLARENDON AVE @ LAREDO DR,,,,,,,
24073,900924,900924,N CLARENDON AVE @ LAREDO DR,,,,,,,
24074,900925,900925,N CLARENDON AVE @ OLD ROCKBRIDGE RD,,,,,,,
24075,900926,900926,N CLARENDON AVE @ ROCKBRIDGE RD,,,,,,,
24076,900927,900927,CENTENNIAL OLYMPIC PARK DR @ HUNNICUTT ST,,,,,,,
24077,900928,900928,CENTENNIAL OLYMPIC PARK DR @ HUNNICUTT ST,,,,,,,
24078,900930,900930,CENTENNIAL OLYMPIC PARK DR @ MILLS ST,,,,,,,
24079,900931,900931,REDAN RD@VALERIE WOODS DR,,,,,,,
24080,900933,900933,REDAN RD @ AVONRIDGE DR,,,,,,,
24081,900934,900934,MARTIN L KING JR DR NW @ GORDON TER,,,,,,,
24082,900935,900935,MARTIN L KING JR DR NW @ 1444,,,,,,,
24083,900936,900936,BARFIELD AVE SW @ WINGATE ST SW,,,,,,,
24084,900937,900937,BARFIELD AVE SW @ LARCHWOOD ST SW,,,,,,,
24085,900939,900939,REDAN RD @ S HAIRSTON RD,,,,,,,
24086,900940,900940,REDAN RD @ MARTIN RD,,,,,,,
24087,900941,900941,REDAN RD @ DUSTIN CT,,,,,,,
24088,900942,900942,REDAN RD@KEMPER PL,,,,,,,
24089,900943,900943,NORTH AVE NE @ PARKWAY DR NE,,,,,,,
24090,900946,900946,RALPH MCGILL BLVD NE@PARKWAY DR NE,,,,,,,
24091,900947,900947,RALPH MCGILL BLVD@BOULEVARD NE,,,,,,,
24092,900948,900948,RALPH MCGILL BLVD NE@PARKWAY DR NE,,,,,,,
24093,900950,900950,BOULEVARD NE @ FREEDOM PKWY NE,,,,,,,
24094,900952,900952,SEABOARD AVE NE @ BRANTLEY ST NE,,,,,,,
24095,900954,900954,MORELAND AVE NE @ BOULEVARD DR NE,,,,,,,
24096,900956,900956,WAITS DR@BREWER DR,,,,,,,
24097,900957,900957,ALEX DR@ALEX WAY,,,,,,,
24098,900962,900962,WAITS DR@ESTER DR,,,,,,,
24099,900963,900963,WAITS DR@DOSTER DR,,,,,,,
24100,900967,900967,CENTENNIAL OLYMPIC PARK DR @ PINE ST NW,,,,,,,
24101,900974,900974,BOULEVARD NE @ OLD WHEAT ST NE,,,,,,,
24102,900975,900975,MARTIN L KING JR DR SW @ LYNHURST DR SW,,,,,,,
24103,900976,900976,MARTIN LUTHER KING J DR SW @ 2800,,,,,,,
24104,900977,900977,MARTIN LUTHER KING J DR SW@PEYTON P,,,,,,,
24105,900978,900978,MARTIN L KING JR DR @ WESTLAND BLVD NW,,,,,,,
24106,900979,900979,EMORY DECATUR HOSPITAL,,,,,,,
24107,900980,900980,RALPH MCGILL BLVD@542,,,,,,,
24108,900981,900981,BOULDER PARK DR SW@HOWELL TER SW,,,,,,,
24109,900982,900982,BOULDER PARK DR SW@HOWELL TER,,,,,,,
24110,900983,900983,BOULDER PARK DR SW@3631,,,,,,,
24111,900984,900984,BOULDER PARK DR SW @ FAIRBURN RD SW,,,,,,,
24112,900985,900985,BOULDER PARK DR SW @ WILSON MILL RD SW,,,,,,,
24113,900986,900986,BOULDER PARK DR SW@4098,,,,,,,
24114,900987,900987,BOULDER PARK DR@4230,,,,,,,
24115,900988,900988,BOULDER PARK DR SW@DOLLAR MILL RD S,,,,,,,
24116,900989,900989,MARTIN L KING JR DR NW @ MATHEWSON PL SW,,,,,,,
24117,900990,900990,MARTIN L KING JR DR NW @ WELLINGTON ST SW,,,,,,,
24118,900991,900991,MARTIN L KING JR DR @ LAUREL AVE SW,,,,,,,
24119,900992,900992,MARTIN L KING JR DR NW @ RACINE ST SW,,,,,,,
24120,900993,900993,LARCHWOOD ST SW @ CAMFIELD CT SW,,,,,,,
24121,900994,900994,LARCHWOOD ST SW @ AUTUMN LN SW,,,,,,,
24122,900995,900995,BOULDER PARK DR@DOLLAR MILL RD,,,,,,,
24123,900997,900997,BENJAMIN E MAYS DR SW @ BRAEMAR AVE SW,,,,,,,
24124,900998,900998,MARTIN L KING JR DR SW @ FAIRFIELD PL NW,,,,,,,
24125,900999,900999,MARTIN L KING JR DR NW @ FLORIDA AVE SW,,,,,,,
24126,901000,901000,MARTIN L KING JR DR SW @ HAMILTON E HOLMES DR NW,,,,,,,
24127,901001,901001,MARTIN L KING JR DR SW @ BARFIELD AVE SW,,,,,,,
24128,901003,901003,MIMS ST SW @ MATHEWSON PL SW,,,,,,,
24129,901004,901004,MIMS ST SW @ WELLINGTON ST SW,,,,,,,
24130,901005,901005,MIMS ST SW @ WELLINGTON ST SW,,,,,,,
24131,901006,901006,CAMERON M ALEXANDER BLVD @ SUNSET AVE NW,,,,,,,
24132,901007,901007,CAMERON M ALEXANDER BLVD @ GRIFFIN ST NW,,,,,,,
24133,901008,901008,CAMERON M ALEXANDER BLVD @ GRIFFIN ST NW,,,,,,,
24134,901009,901009,CAMERON M ALEXANDER BLVD @ JAMES P BRAWLEY DR,,,,,,,
24135,901010,901010,NORTH AVE NW @ NORTH YARDS DR NW,,,,,,,
24136,901011,901011,MARTIN L KING JR DR @ 2600,,,,,,,
24137,901012,901012,LYNHURST DR SW@IVAN HILL DR SW,,,,,,,
24138,901013,901013,LYNHURST DR SW@RABUN DR SW,,,,,,,
24139,901014,901014,N CLARENDON AVE @ CHESTNUT ST,,,,,,,
24140,901015,901015,N CLARENDON AVE @ CHESTNUT ST,,,,,,,
24141,901016,901016,LYNHURST DR @ MARTIN L KING JR DR,,,,,,,
24142,901017,901017,LYNHURST DR @ 155,,,,,,,
24143,901018,901018,LYNHURST DR SW@LYNHURST CIR SW,,,,,,,
24144,901019,901019,LYNHURST DR SW@REBECCA DR SW,,,,,,,
24145,901020,901020,NORTHERN AVE @ MEMORIAL DR,,,,,,,
24146,901021,901021,NORTHERN AVE @ 260 (BLDG 10),,,,,,,
24147,901023,901023,NORTHERN AVE @ 281,,,,,,,
24148,901024,901024,NORTHERN AVE @ ROCKBRIDGE RD,,,,,,,
24149,901025,901025,NORTHERN AVE @ 260 (BLDG 20),,,,,,,
24150,901026,901026,NORTHERN AVE @ 260 (BLDG 10)),,,,,,,
24151,901027,901027,WYNNWOOD DR @ WINGATE ST,,,,,,,
24152,901028,901028,REDAN RD @ MAINSTREET VALLEY DR,,,,,,,
24153,901029,901029,REDAN RD @ REDAN STATION,,,,,,,
24154,901030,901030,REDAN RD @ PERRY WAY,,,,,,,
24155,901031,901031,REDAN RD@PERRY WAY,,,,,,,
24156,901032,901032,REDAN RD@REDAN STA,,,,,,,
24157,901036,901036,RALPH MCGILL BLVD NE@FELTON DR NE,,,,,,,
24158,901037,901037,RALPH MCGILL BLVD NE@BOULEVARD NE,,,,,,,
24159,901038,901038,RALPH MCGILL BLVD NE@530,,,,,,,
24160,901039,901039,RALPH MCGILL BLVD NE @ GLEN IRIS DR NE,,,,,,,
24161,901040,901040,RALPH MCGILL BLVD NE@GLEN IRIS DR N,,,,,,,
24162,901041,901041,RALPH MCGILL BLVD NE @ 697,,,,,,,
24163,901042,901042,MARIETTA ST NW@584,,,,,,,
24164,901045,901045,MORELAND AVE SE @ KIRKWOOD AVE SE,,,,,,,
24165,901047,901047,MORELAND AVE SE @ MEMORIAL DR SE,,,,,,,
24166,901052,901052,DELMAR LN NW@LINKWOOD RD NW,,,,,,,
24167,901053,901053,DELMAR LN NW@2971,,,,,,,
24168,901054,901054,DELMAR LN NW@3040,,,,,,,
24169,901055,901055,LINKWOOD RD NW@DELMAR LN NW,,,,,,,
24170,901056,901056,WESTVIEW DR SW @ WESTVIEW PL SW,,,,,,,
24171,901058,901058,MEMORIAL DR@COVINGTON DR,,,,,,,
24172,901060,901060,RALPH D ABERNATH BLVD @ CENTRAL AVE,,,,,,,
24173,901063,901063,COURTLAND ST NE @ ANDREW YOUNG INTL BLVD,,,,,,,
24174,901066,901066,INMAN PARK/REYNOLDSTOWN STATION - SOUTH LOOP,,,,,,,
24175,901068,901068,FULTON INDUSTRIAL BLVD @ BAKERS FERRY RD,,,,,,,
